"Year","OM","Total Divers","# Air Dives","# Air Divers","Air Dive Time (min)","# MIxed Gas Dives","# Mixed Gas Divers","Mixed Gas Time (mins)","# Nitrox Dives","# Nitrox Divers","Nitrox Dive Time (min)","ContactKey","# Hookah Dives","# Hookah Divers","Hookah Dive Time (min)","# Open Circuit Dives","# Open Circuit Divers","Open Circuit Dive Time (min)","# Rebreather Dives","# Rebreather Divers","Rebreather Dive Time (min)","# Surface Supplied Dives","# Surface Supplied Divers","Surface Supplied Dive Time (min)","# Computer Dives","# Computer Divers","Computer Dive Time (min)","# Software Dives","# Software Divers","Software Dive Time (min)","# Table Dives","# Table Divers","Table Dive Time (min)","# 0-30ft Dives","# 0-30ft Divers","#31-60ft Dives","#31-60ft Divers","#61-100ft Dives","#61-100ft Divers","# 101-130ft Dives","# 101-130ft Divers","# 131-150ft Dives","#131-150ft Divers","# 151-190ft Dives","#151-190ft Divers","# 191+ft Dives","# 191+ft Divers","# Science Dives","# Science Divers","Science Dive Time (min)","#T/P Dives","# T/P Divers","T/P Dive Time (min)","# Aquarium Dives","# Aquarium Divers","Aquarium Dive Time (min)","# Bluewater Dives","# Bluewater Divers","Blue Water Dive Time (min)","# IcePolar Dives","# IcePolar Divers","IcePolar Dive Time (min)","# Overhead Dives","# Overhead Divers","Overhead Dive Time (min)","# ReqDecomp Dives","# ReqDecomp Divers","ReqDecomp Dive Time (min)","# Sat Dives","# Sat Divers","Sat Dive Time (min)","Total  Dive Incidents"
"2011","Shark Reef At Mandalay Bay","16","1031","16","66975","0","0","0","2","2","105","25011","300","10","18387","710","15","47448","0","0","0","23","6","1245","0","0","0","1","1","68","1032","16","67012","1033","16","0","0","0","0","0","0","0","0","0","0","0","0","914","14","59850","119","8","7230","999","16","64997","0","0","0","0","0","0","2","2","67","0","0","0","0","0","0","0"
"2006","Shark Reef At Mandalay Bay","0","0","0","0","0","0","0","0","0","0","25011","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2012","Shark Reef At Mandalay Bay","17","1266","17","75620","0","0","0","0","0","0","25011","370","8","21135","876","17","53430","1","1","45","19","4","1010","0","0","0","0","0","0","1266","17","75620","1266","17","0","0","0","0","0","0","0","0","0","0","0","0","930","14","54684","336","9","20936","1232","15","73485","0","0","0","0","0","0","6","2","325","0","0","0","0","0","0","0"
"2013","Shark Reef At Mandalay Bay","22","1296","16","76178","0","0","0","0","0","0","25011","340","12","18828","893","16","54328","1","1","60","62","6","2962","0","0","0","0","0","0","1296","16","76178","1296","16","0","0","0","0","0","0","0","0","0","0","0","0","984","13","56823","312","9","19355","1296","16","76178","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014","Shark Reef At Mandalay Bay","16","1203","16","71225","0","0","0","0","0","0","25011","260","9","14538","892","16","54020","0","0","0","51","8","2667","0","0","0","1","1","30","1202","16","71195","1203","16","0","0","0","0","0","0","0","0","0","0","0","0","908","16","53697","295","8","17528","1140","14","67880","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","Shark Reef At Mandalay Bay","17","1206","17","73546","0","0","0","0","0","0","25011","148","11","8198","1025","16","63486","0","0","0","33","5","1862","0","0","0","0","0","0","1206","17","73546","1206","17","0","0","0","0","0","0","0","0","0","0","0","0","904","12","55536","302","9","18010","1181","14","72012","0","0","0","0","0","0","10","1","700","0","0","0","0","0","0","0"
"2016","Shark Reef At Mandalay Bay","13","1250","13","71775","0","0","0","0","0","0","25011","137","7","7377","1041","12","60372","0","0","0","72","8","4026","0","0","0","0","0","0","1250","13","71775","1250","13","0","0","0","0","0","0","0","0","0","0","0","0","889","9","50459","361","10","21316","1250","13","71775","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017","Shark Reef At Mandalay Bay","19","1013","19","59240","0","0","0","0","0","0","25011","188","11","9777","797","19","48042","0","0","0","28","8","1421","0","0","0","0","0","0","1013","19","59240","1013","19","0","0","0","0","0","0","0","0","0","0","0","0","661","13","39179","352","15","20061","1013","19","59240","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2018","National Park Service","154","4085","148","175338","0","0","0","1855","57","67347","25012","0","0","0","5521","154","216818","381","13","22549","38","10","3318","5711","144","236440","0","0","0","229","32","6245","1938","135","2724","129","1037","97","224","47","15","10","2","2","0","0","4860","126","199978","1080","133","42707","0","0","0","4","2","21","0","0","0","134","13","7200","67","11","4763","0","0","0","0"
"2014","National Park Service","163","5436","155","218540","18","2","1705","1926","52","88645","25012","1","1","123","6642","163","266401","695","14","39058","42","11","3308","6847","147","291113","4","1","230","529","55","17547","2494","148","3075","146","1563","112","218","57","20","11","10","0","0","0","6147","129","258006","1233","148","50884","0","0","0","0","0","0","0","0","0","172","11","9676","22","9","1855","0","0","0","0"
"2015","National Park Service","163","5224","160","205782","24","3","2463","2254","56","82842","25012","0","0","0","7089","162","265259","382","15","22894","31","9","2934","7263","152","284320","0","0","0","239","40","6767","2183","151","3029","143","1985","109","277","62","8","7","11","3","9","3","6412","140","240946","1090","142","50141","0","0","0","5","2","258","0","0","0","188","16","12291","98","16","7483","0","0","0","0"
"2016","National Park Service","181","5199","165","210997","14","2","1667","2522","66","87977","25012","0","0","0","7267","181","270001","433","15","27217","35","7","3423","7478","167","293206","0","0","0","257","35","7435","2713","166","3023","164","1650","111","320","59","14","6","15","0","0","0","6202","148","235999","1533","158","64642","0","0","0","0","0","0","22","7","447","251","22","14040","68","35","5684","0","0","0","0"
"2017","National Park Service","158","3751","139","144285","34","2","3911","2300","71","91326","25012","0","0","0","5581","158","204380","467","13","31914","37","11","3228","5826","147","233563","0","0","0","259","35","5959","1926","144","2640","136","1155","109","319","65","39","12","6","0","0","0","4985","129","198658","1100","131","40864","0","0","0","0","0","0","4","1","115","204","16","12739","91","13","7341","0","0","0","0"
"2019","National Park Service","134","3539","122","151642","28","4","1949","2498","68","105301","25012","10","1","1252","5650","133","229453","362","12","24628","43","7","3559","5842","125","252796","0","0","0","223","22","6096","1830","115","2574","128","1407","98","190","46","45","17","15","7","4","4","5108","115","217777","957","114","41115","0","0","0","0","0","0","5","1","111","89","17","6291","114","14","8518","0","0","0","0"
"2020","National Park Service","92","972","78","46198","0","0","0","975","45","43370","25012","0","0","0","1892","91","86172","55","13","3396","0","0","0","1868","84","87751","0","0","0","79","12","1817","901","71","481","77","510","53","48","24","7","4","0","0","0","0","1401","66","62923","546","60","26645","0","0","0","0","0","0","0","0","0","24","7","1161","19","6","1606","0","0","0","1"
"2021","National Park Service","121","3035","103","125774","0","0","0","2891","67","120347","25012","0","0","0","5425","117","214672","501","16","31449","0","0","0","5754","13","242917","0","0","0","172","111","3204","2404","115","2237","106","1042","79","188","35","52","13","3","1","0","0","5010","98","213571","916","100","32550","0","0","0","0","0","0","0","0","0","37","6","1977","137","11","6381","0","0","0","0"
"2022","National Park Service","128","2558","108","116791","0","0","0","2670","65","107876","25012","0","0","0","4892","125","204770","327","14","19347","9","5","550","4975","115","218568","0","0","0","253","13","6099","2052","116","2188","108","802","75","147","33","38","9","1","1","0","0","4580","105","200175","648","99","24492","0","0","0","0","0","0","0","0","0","39","7","1615","77","12","3708","0","0","0","0"
"2023","National Park Service","128","2816","108","127837","50","5","2579","2560","65","104934","25012","0","0","0","5152","127","216370","262","12","17902","12","1","1078","5194","114","230891","0","0","0","232","22","4459","2409","114","2071","105","707","76","184","29","32","8","19","5","4","4","4555","105","203821","871","98","31529","2","2","108","0","0","0","0","0","0","84","8","4037","119","14","8137","0","0","0","1"
"2024","National Park Service","140","2958","120","129216","32","3","1994","2857","64","111154","25012","0","0","0","5677","139","233636","167","9","8688","3","2","40","5649","129","238810","0","0","0","198","14","3554","2904","127","2015","124","779","77","123","22","10","4","8","3","8","4","4812","111","205526","1035","108","36838","5","1","73","0","0","0","0","0","0","71","6","3210","40","7","2941","0","0","0","1"
"2025","National Park Service","127","1941","101","88746","16","1","1490","1954","53","80754","25012","0","0","0","3821","125","166207","90","6","4783","0","0","0","3771","123","168297","0","0","0","140","22","2693","1864","118","1518","100","415","65","71","19","26","7","17","2","0","0","3006","101","133041","905","105","37949","1","1","61","0","0","0","30","1","1322","158","10","7232","30","2","2232","0","0","0","0"
"2018","George Mason University","3","50","3","1898","0","0","0","38","2","1753","25014","0","0","0","88","3","3651","0","0","0","0","0","0","88","3","3651","0","0","0","0","0","0","44","3","30","2","14","2","0","0","0","0","0","0","0","0","35","1","1803","53","3","1848","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2010","George Mason University","29","359","28","17962","0","0","0","39","2","2456","25014","0","0","0","398","29","20418","0","0","0","0","0","0","158","9","8418","0","0","0","240","20","12000","337","28","35","6","26","4","0","0","0","0","0","0","0","0","103","9","5672","295","24","14746","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2011","George Mason University","17","302","17","15237","0","0","0","19","4","901","25014","0","0","0","321","17","16138","0","0","0","0","0","0","321","17","16138","0","0","0","0","0","0","250","17","67","6","4","2","0","0","0","0","0","0","0","0","147","6","7394","174","14","8744","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2012","George Mason University","0","0","0","0","0","0","0","0","0","0","25014","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013","George Mason University","2","36","2","1436","0","0","0","0","0","0","25014","0","0","0","36","2","1436","0","0","0","0","0","0","36","2","1436","0","0","0","0","0","0","14","2","22","2","0","0","0","0","0","0","0","0","0","0","32","2","1256","4","2","180","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014","George Mason University","3","17","3","914","0","0","0","0","0","0","25014","0","0","0","17","3","914","0","0","0","0","0","0","17","3","914","0","0","0","0","0","0","17","3","0","0","0","0","0","0","0","0","0","0","0","0","14","1","764","3","3","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","George Mason University","3","55","3","2539","0","0","0","0","0","0","25014","0","0","0","55","3","2539","0","0","0","0","0","0","55","3","2539","0","0","0","0","0","0","51","3","2","1","2","1","0","0","0","0","0","0","0","0","31","1","1099","24","2","1440","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016","George Mason University","0","0","0","0","0","0","0","0","0","0","25014","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017","George Mason University","3","35","3","1968","0","0","0","21","1","1101","25014","0","0","0","56","3","3069","0","0","0","0","0","0","38","3","2166","0","0","0","18","1","903","33","3","16","1","7","1","0","0","0","0","0","0","0","0","23","1","1166","33","3","1903","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019","George Mason University","12","263","12","11191","0","0","0","0","0","0","25014","0","0","0","263","12","11191","0","0","0","0","0","0","263","12","11191","0","0","0","0","0","0","248","12","8","1","7","1","0","0","0","0","0","0","0","0","29","3","1412","234","12","9779","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020","George Mason University","0","12","2","1080","0","0","0","0","0","0","25014","0","0","0","12","2","1080","0","0","0","0","0","0","12","2","1080","0","0","0","0","0","0","12","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","2","1080","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2021","George Mason University","8","145","8","5995","0","0","0","67","4","3929","25014","0","0","0","212","8","9924","0","0","0","0","0","0","212","8","9924","0","0","0","0","0","0","96","8","61","8","55","8","0","0","0","0","0","0","0","0","126","8","6132","86","8","3792","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","George Mason University","6","183","6","8250","0","0","0","31","3","1394","25014","0","0","0","214","6","9644","0","0","0","0","0","0","214","6","9644","0","0","0","0","0","0","140","6","60","6","14","3","0","0","0","0","0","0","0","0","103","6","4649","111","6","4995","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2023","George Mason University","16","77","16","3473","0","0","0","0","0","0","25014","0","0","0","77","16","3473","0","0","0","0","0","0","77","16","3473","0","0","0","0","0","0","53","16","24","4","0","0","0","0","0","0","0","0","0","0","18","4","936","59","16","2537","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","George Mason University","14","47","14","1880","0","0","0","15","4","832","25014","0","0","0","62","14","2712","0","0","0","0","0","0","62","14","2712","0","0","0","0","0","0","47","14","15","4","0","0","0","0","0","0","0","0","0","0","15","4","832","47","14","1880","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2025","George Mason University","9","92","9","4208","0","0","0","28","3","1456","25014","0","0","0","120","9","5664","0","0","0","0","0","0","120","9","5664","0","0","0","0","0","0","74","9","46","9","0","0","0","0","0","0","0","0","0","0","12","3","696","108","9","4968","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014","James Cook University","187","3024","187","148903","0","0","0","0","0","0","25016","0","0","0","3024","187","148903","0","0","0","0","0","0","0","0","0","0","0","0","3024","187","148903","2051","147","812","29","161","11","0","0","0","0","0","0","0","0","3024","187","148903","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","James Cook University","161","6750","161","428976","0","0","0","0","0","0","25016","0","0","0","6750","161","428976","0","0","0","0","0","0","0","0","0","0","0","0","6750","161","428976","5523","112","828","42","399","7","0","0","0","0","0","0","0","0","6750","161","428976","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2018","Monterey Bay Aquarium Research Institute (MBARI)","168","129","12","3985","0","0","0","39","6","938","25017","0","0","0","154","12","4609","0","0","0","14","1","314","146","12","4284","0","0","0","22","2","639","48","4","78","11","42","10","0","0","0","0","0","0","0","0","142","12","4019","26","3","904","14","1","314","36","5","1463","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014","Monterey Bay Aquarium Research Institute (MBARI)","14","82","10","2361","0","0","0","91","7","2478","25017","0","0","0","173","14","4839","0","0","0","0","0","0","159","11","4469","0","0","0","14","5","370","17","8","116","12","38","11","2","2","0","0","0","0","0","0","131","13","3430","42","8","1409","0","0","0","13","3","611","0","0","0","0","0","0","0","0","0","0","0","0","1"
